id,ic,ev,label
chr5_f_c3879,2.3,0,No
chr5_f_c38803,1,0,No
chr5_f_c38816,1,0,No
chr5_f_c38817,1.3,0,No
chr5_f_c38919,3.3,0,No
chr5_f_c39048,1.3,0,No
chr5_f_c39189,4.7,0,No
chr5_f_c39264,2.7,0,No
chr5_f_c39291,3.7,0,No
chr5_f_c39358,55,258,Yes
chr5_f_c39359,7.3,4,Yes
chr5_f_c39389,259,0,No
chr5_f_c3958,1.3,0,No
chr5_f_c39839,1.3,0,No
chr5_f_c40085,1.3,0,No
chr5_f_c40142,1.3,0,No
chr5_f_c40144,38,0,No
chr5_f_c40145,7,0,No
chr5_f_c40265,1.3,0,No
chr5_f_c40289,1.3,0,No
chr5_f_c4039,1.3,0,No
chr5_f_c40435,80.3,5,Yes
chr5_f_c40484,3.7,0,No
chr5_f_c40590,5.7,0.5,No
chr5_f_c40714,1,0,No
chr5_f_c40819,1.3,0,No
chr5_f_c41055,4.7,0,No
chr5_f_c41409,2.3,0,No
chr5_f_c41438,3.7,0,No
chr5_f_c41532,18.3,0,No
chr5_f_c41617,2,0,No
chr5_f_c41670,1,0,No
chr5_f_c41862,1,0,No
chr5_f_c41984,1.3,0,No
chr5_f_c42066,5.3,0,No
chr5_f_c42156,1.7,0,No
chr5_f_c42169,1.3,0,No
chr5_f_c42212,1.3,0,No
chr5_f_c42526,23,0,No
chr5_f_c42781,5.3,7,Yes
chr5_f_c42791,1,0,No
chr5_f_c42878,4,0,No
chr5_f_c42888,1.3,0,No
chr5_f_c42911,1.7,0,No
chr5_f_c4295,1.7,0,No
chr5_f_c43022,4.7,0,No
chr5_f_c43102,1.7,0,No
chr5_f_c4318,1.7,0,No
chr5_f_c43378,1,0,No
chr5_f_c43421,1.3,0,No
chr5_f_c43481,1,0,No
chr5_f_c43555,4,0,No
chr5_f_c43634,8.7,0,No
chr5_f_c43710,3,0,No
chr5_f_c43756,2,0,No
chr5_f_c43968,1,0,No
chr5_f_c44104,2.7,0,No
chr5_f_c44244,2,0,No
chr5_f_c44334,119.3,0,No
chr5_f_c4435,1,0.5,No
chr5_f_c44437,4,0,No
chr5_f_c4452,1.3,0,No
chr5_f_c44772,1.3,0,No
chr5_f_c44889,2,0,No
chr5_f_c44916,3.7,4.5,Yes
chr5_f_c4492,1,0,No
chr5_f_c44976,104.7,0,No
chr5_f_c44986,2,0,No
chr5_f_c45022,3,48,Yes
chr5_f_c45108,1,0,No
chr5_f_c45166,1.3,0,No
chr5_f_c4518,1.7,0,No
chr5_f_c45392,1,0,No
chr5_f_c45420,1071,7.5,Yes
chr5_f_c45427,73.7,1,Yes
chr5_f_c45591,1.3,0,No
chr5_f_c45636,1,0,No
chr5_f_c45676,1.7,0,No
chr5_f_c45680,1,0,No
chr5_f_c45720,1.7,0,No
chr5_f_c45745,1,0,No
chr5_f_c45799,2.7,0,No
chr5_f_c45902,32.7,0,No
chr5_f_c45919,1.7,0,No
chr5_f_c45995,96.3,0,No
chr5_f_c46021,1.3,0,No
chr5_f_c46085,3.3,0,No
chr5_f_c46103,1,0,No
chr5_f_c46264,102.3,0,No
chr5_f_c46354,2,0,No
chr5_f_c46381,1.3,0,No
chr5_f_c46468,20,0,No
chr5_f_c46471,4,0,No
chr5_f_c46486,12.3,0,No
chr5_f_c46652,5,0,No
chr5_f_c4666,6,0,No
chr5_f_c46661,1.7,0,No
chr5_f_c46673,4.7,0,No
chr5_f_c4680,1,0,No
chr5_f_c4683,1,0,No
chr5_f_c46830,5.3,0,No
chr5_f_c46831,5.7,0,No
chr5_f_c46931,24.3,0,No
chr5_f_c46942,23,0,No
chr5_f_c46971,3.3,0,No
chr5_f_c47070,5,0,No
chr5_f_c47098,20.3,0,No
chr5_f_c47170,1,0,No
chr5_f_c4725,575,0,No
chr5_f_c47274,2.7,0,No
chr5_f_c47411,1,0,No
chr5_f_c47524,1,0,No
chr5_f_c47631,3.3,0.5,No
chr5_f_c47666,1.7,0,No
chr5_f_c47742,3,0,No
chr5_f_c47855,8,0,No
chr5_f_c4796,1,0,No
chr5_f_c4797,4,1.5,Yes
chr5_f_c48052,78,0,No
chr5_f_c4819,2.7,0,No
chr5_f_c48210,3,0,No
chr5_f_c4823,1,0,No
chr5_f_c48305,7.3,0,No
chr5_f_c48400,1.7,0,No
chr5_f_c48411,1.7,0,No
chr5_f_c48587,3.7,0,No
chr5_f_c48616,1,0,No
chr5_f_c48661,2.3,0,No
chr5_f_c48830,3.7,0,No
chr5_f_c48835,1,0,No
chr5_f_c48869,1,0,No
chr5_f_c48952,6.7,0,No
chr5_f_c48970,2.3,0,No
chr5_f_c49034,1,0,No
chr5_f_c49128,1.7,0,No
chr5_f_c49185,1,0,No
chr5_f_c49212,3.7,0,No
chr5_f_c49255,5,0,No
chr5_f_c49331,1,0,No
chr5_f_c49794,1.3,0,No
chr5_f_c49808,7.7,0,No
chr5_f_c49834,2.7,0,No
chr5_f_c49935,1,0,No
chr5_f_c50249,1,0,No
chr5_f_c50401,1,0,No
chr5_f_c50405,1.7,0,No
chr5_f_c50433,1,0,No
chr5_f_c50636,2.7,0,No
chr5_f_c50815,1.7,0,No
chr5_f_c50873,2,0,No
chr5_f_c50971,1,0,No
chr5_f_c51034,1,0,No
chr5_f_c51158,1.3,3.5,Yes
chr5_f_c51275,10,0,No
chr5_f_c51398,1,0,No
chr5_f_c51400,1,0,No
chr5_f_c51428,2,0,No
chr5_f_c51473,12.7,0,No
chr5_f_c51616,8.3,0,No
chr5_f_c51619,3,0,No
chr5_f_c51621,2.3,0,No
chr5_f_c51622,4.3,0,No
chr5_f_c51623,6,0,No
chr5_f_c51625,2,0,No
chr5_f_c51629,8.7,0,No
chr5_f_c51631,6,0,No
chr5_f_c51632,22.7,0.5,No
chr5_f_c51633,6215.3,29.5,Yes
chr5_f_c51637,2,0,No
chr5_f_c51641,3.3,0,No
chr5_f_c51643,5.3,0,No
chr5_f_c51646,38,0,No
chr5_f_c51647,43.7,0,No
chr5_f_c51706,2,0,No
chr5_f_c51813,4.7,0,No
chr5_f_c51858,4,0,No
chr5_f_c51998,1.7,0,No
chr5_f_c52012,1.7,0,No
chr5_f_c52042,4.3,0,No
chr5_f_c52070,6.7,0,No
chr5_f_c52109,1,0,No
chr5_f_c5244,1,0,No
chr5_f_c52587,1.3,0,No
chr5_f_c52600,22,0.5,No
chr5_f_c52628,1,0,No
chr5_f_c52751,9.7,0,No
chr5_f_c52757,4.3,0,No
chr5_f_c52789,1.3,0,No
chr5_f_c52811,1.7,0.5,No
chr5_f_c52899,9,0,No
chr5_f_c53204,2,0,No
chr5_f_c53583,1.7,0,No
chr5_f_c53593,2.3,0.5,No
chr5_f_c53607,14.7,1,Yes
chr5_f_c53693,5,0,No
chr5_f_c53694,2.3,0,No
chr5_f_c53960,5.3,0,No
chr5_f_c54076,1,1,Yes
chr5_f_c5432,4.3,0,No
chr5_f_c54471,1.3,0,No
chr5_f_c5454,1,0,No
chr5_f_c54549,1.3,0,No
chr5_f_c54698,2,0,No
chr5_f_c54704,1,0,No
chr5_f_c54706,37,0.5,No
chr5_f_c54707,36,0.5,No
chr5_f_c54710,3.7,0,No
chr5_f_c54713,3,0,No
chr5_f_c54715,1.3,0,No
chr5_f_c54718,24.3,0,No
chr5_f_c54721,5,0,No
chr5_f_c54722,6,0,No
chr5_f_c54723,1,0,No
chr5_f_c54724,9,0,No
chr5_f_c54725,8.7,0,No
chr5_f_c54726,8.3,0,No
chr5_f_c54727,2,0,No
chr5_f_c54730,2.3,0.5,No
chr5_f_c54733,5.7,0,No
chr5_f_c54741,28.3,0,No
chr5_f_c54743,2.7,0,No
chr5_f_c54745,10.3,0,No
chr5_f_c54749,1,0,No
chr5_f_c54754,1,0,No
chr5_f_c54755,45,2,Yes
chr5_f_c54757,7.3,0,No
chr5_f_c54758,7.3,0.5,No
chr5_f_c54763,6,0,No
chr5_f_c54766,17.3,0.5,No
chr5_f_c54767,13.3,0,No
chr5_f_c54776,3.7,0,No
chr5_f_c54781,2,0,No
chr5_f_c54787,5.3,0,No
chr5_f_c54790,1,0,No
chr5_f_c54793,3.7,0,No
chr5_f_c54796,21.3,0.5,No
chr5_f_c54797,6.3,0,No
chr5_f_c54801,15,0.5,No
chr5_f_c54803,2,0,No
chr5_f_c54807,5,0.5,No
chr5_f_c54811,10.7,0,No
chr5_f_c54813,4.7,0,No
chr5_f_c54814,2.7,0,No
chr5_f_c54819,4.7,0,No
chr5_f_c54831,8.3,0.5,No
chr5_f_c54857,1.3,0,No
chr5_f_c54867,2.3,0,No
chr5_f_c54872,6,0,No
chr5_f_c54922,1.3,0,No
chr5_f_c54972,3,0,No
chr5_f_c55086,2.3,0,No
chr5_f_c55127,2.3,0,No
chr5_f_c55140,1.3,0,No
chr5_f_c55202,1.3,0,No
chr5_f_c55275,5,0,No
chr5_f_c55451,40,0,No
chr5_f_c55494,1,0,No
chr5_f_c5555,1,0,No
chr5_f_c55605,2.7,0,No
chr5_f_c55714,1.7,0,No
chr5_f_c55770,1.3,0,No
chr5_f_c55811,1.3,0,No
chr5_f_c55860,2.3,2,Yes
chr5_f_c56007,2.3,0,No
chr5_f_c56218,1,0,No
chr5_f_c5628,3.3,0,No
chr5_f_c56373,2.3,0,No
chr5_f_c56635,1.3,0,No
chr5_f_c56651,2.7,0,No
chr5_f_c5670,1,0,No
chr5_f_c56727,1.3,0,No
chr5_f_c56751,5,0,No
chr5_f_c56763,1.3,0,No
chr5_f_c56793,1.3,0,No
chr5_f_c56822,1,0,No
chr5_f_c56834,18.3,0.5,No
chr5_f_c56890,5.3,0,No
chr5_f_c57034,2.3,0,No
chr5_f_c57079,2.7,0,No
chr5_f_c57080,1.3,0,No
chr5_f_c57082,1,0,No
chr5_f_c57150,1.7,0,No
chr5_f_c57151,1,0,No
chr5_f_c57212,2.3,0,No
chr5_f_c57250,1.7,0,No
chr5_f_c57252,55.7,0,No
chr5_f_c57310,26,0,No
chr5_f_c57367,12.7,0,No
chr5_f_c57437,1.7,0,No
chr5_f_c57457,4,0.5,No
chr5_f_c57497,2.3,0,No
chr5_f_c57522,2.7,0,No
chr5_f_c57550,1.3,0,No
chr5_f_c57561,2,0,No
chr5_f_c5760,1,0,No
chr5_f_c57855,3,0,No
chr5_f_c57898,1.3,0,No
chr5_f_c57970,3.3,0,No
chr5_f_c58221,11,0,No
chr5_f_c58224,1,0,No
chr5_f_c58281,1.7,0,No
chr5_f_c58286,175.3,3,Yes
chr5_f_c58342,1,0,No
chr5_f_c58498,13.3,0,No
chr5_f_c58608,1,0,No
chr5_f_c58628,5.3,0,No
chr5_f_c58669,1.7,0,No
chr5_f_c58817,1,0,No
chr5_f_c59020,3.3,0,No
chr5_f_c59066,2,0,No
chr5_f_c59194,8,0,No
chr5_f_c59389,7,0.5,No
chr5_f_c59397,2.7,0,No
chr5_f_c59499,1,0,No
chr5_f_c59502,2.3,0,No
chr5_f_c59680,1.3,0,No
chr5_f_c59728,4,0,No
chr5_f_c59927,1.7,0,No
chr5_f_c60037,1,0,No
chr5_f_c60075,37,0,No
chr5_f_c60140,2.3,0,No
chr5_f_c60370,7,0,No
chr5_f_c60619,1,0,No
chr5_f_c60635,17.7,0,No
chr5_f_c60706,2.7,0,No
chr5_f_c60715,1,0,No
chr5_f_c60730,1.3,0,No
chr5_f_c6088,1.3,0,No
chr5_f_c6095,1.7,6,Yes
chr5_f_c60962,2.7,0,No
chr5_f_c61058,9.7,0,No
chr5_f_c61076,1.3,0,No
chr5_f_c61085,1,0,No
chr5_f_c61348,2.3,0,No
chr5_f_c61378,3.7,0,No
chr5_f_c61395,12.7,0,No
chr5_f_c61417,2.3,0,No
chr5_f_c61425,2,0,No
chr5_f_c61444,1.3,0,No
chr5_f_c61473,1.7,0,No
chr5_f_c61482,8,0,No
chr5_f_c61484,3,0,No
chr5_f_c61578,2.7,0,No
chr5_f_c61666,3,0,No
chr5_f_c61745,2,0,No
chr5_f_c61892,29.7,0,No
chr5_f_c61911,52,0,No
chr5_f_c61912,4.3,0,No
chr5_f_c62016,84,0,No
chr5_f_c6208,1.3,0,No
chr5_f_c62103,6,0,No
chr5_f_c62161,1.3,0,No
chr5_f_c6221,20.3,0.5,No
chr5_f_c62254,2.7,0,No
chr5_f_c62380,13,1,Yes
chr5_f_c62455,2.7,0,No
chr5_f_c62515,1.7,0,No
chr5_f_c62582,1,0,No
chr5_f_c62675,1,0,No
chr5_f_c62685,58.7,0.5,No
chr5_f_c627,3.7,0,No
chr5_f_c62745,3,0,No
chr5_f_c62755,11.3,0,No
chr5_f_c62763,20,0,No
chr5_f_c62852,1.3,0,No
chr5_f_c62972,1.3,0,No
chr5_f_c62981,1.3,0,No
chr5_f_c62996,2.3,0,No
chr5_f_c63185,2.3,0,No
chr5_f_c63201,1.3,0,No
chr5_f_c63211,1.3,0,No
chr5_f_c63221,1.3,0,No
chr5_f_c63249,1.3,0,No
chr5_f_c63259,1.3,0,No
chr5_f_c63329,3.3,0,No
chr5_f_c63355,2,0,No
chr5_f_c63395,1.3,0,No
chr5_f_c63425,2.3,0,No
chr5_f_c63519,21,0,No
chr5_f_c63560,2.7,0,No
chr5_f_c63571,6.3,0,No
chr5_f_c63727,16,0,No
chr5_f_c63850,3.7,84.5,Yes
chr5_f_c63927,2.7,0,No
chr5_f_c63942,2,0,No
chr5_f_c63996,8,0,No
chr5_f_c64045,3,0,No
chr5_f_c64152,2.3,0,No
chr5_f_c64288,3.3,0,No
chr5_f_c64358,1,0,No
chr5_f_c64381,1.3,0,No
chr5_f_c64388,1.3,0,No
chr5_f_c64439,7.7,0,No
chr5_f_c64632,5.3,0,No
chr5_f_c64671,1.7,0,No
chr5_f_c64680,10.7,0,No
chr5_f_c64716,2.3,0,No
chr5_f_c64725,1.7,0,No
chr5_f_c64872,1.3,0,No
chr5_f_c64930,10.7,0,No
chr5_f_c64960,1.3,0,No
chr5_f_c64970,24.7,0,No
chr5_f_c64999,4,0,No
chr5_f_c65052,1,0,No
chr5_f_c65100,1.7,0,No
chr5_f_c65120,1.7,0,No
chr5_f_c65174,3.3,0,No
chr5_f_c65341,2.7,0,No
chr5_f_c655,1.7,0,No
chr5_f_c65591,2.7,0,No
chr5_f_c65800,5,0.5,No
chr5_f_c65806,3,0,No
chr5_f_c65839,40.3,0,No
chr5_f_c65840,3.3,0,No
chr5_f_c65841,9.3,0,No
chr5_f_c65878,2,0,No
chr5_f_c65905,1,0,No
chr5_f_c65997,4,0,No
chr5_f_c66069,6.7,0,No
chr5_f_c6615,8.7,0,No
chr5_f_c66159,5.7,0,No
chr5_f_c66502,2.3,0,No
chr5_f_c66555,2.3,0,No
chr5_f_c6656,1.3,0,No
chr5_f_c66609,2,0,No
chr5_f_c66640,1,0,No
chr5_f_c66706,3.7,0,No
chr5_f_c66876,6.7,0,No
chr5_f_c67030,1,0.5,No
chr5_f_c67144,1.3,0,No
chr5_f_c67175,18.3,0,No
chr5_f_c67321,1,0,No
chr5_f_c67324,1.7,0,No
chr5_f_c67444,21.7,0,No
chr5_f_c67456,1,0,No
chr5_f_c67492,1,0,No
chr5_f_c67535,3.7,0,No
chr5_f_c67663,3,0,No
chr5_f_c67811,2,0,No
chr5_f_c68077,4,0,No
chr5_f_c68137,1.3,0,No
chr5_f_c68147,6.7,0,No
chr5_f_c68153,1.3,0,No
chr5_f_c68155,1.7,0,No
chr5_f_c68231,2,0,No
chr5_f_c68316,2,0,No
chr5_f_c68356,1,0,No
chr5_f_c6838,1,0,No
chr5_f_c68428,6.7,0,No
chr5_f_c68464,10,0,No
chr5_f_c68475,2.7,0,No
chr5_f_c68532,3.7,0,No
chr5_f_c6856,2.7,0,No
chr5_f_c68706,5.7,0,No
chr5_f_c68722,2,0,No
chr5_f_c68851,6,0,No
chr5_f_c68892,1,0,No
chr5_f_c68928,3.7,0,No
chr5_f_c69001,4.3,0,No
chr5_f_c69040,1,0,No
chr5_f_c69057,4.7,0,No
chr5_f_c69332,17,0,No
chr5_f_c69335,1,0,No
chr5_f_c69449,1,0,No
chr5_f_c69535,5.3,0,No
chr5_f_c6964,1.3,0,No
chr5_f_c69653,1,0,No
chr5_f_c69948,12.3,0,No
chr5_f_c70013,7,2.5,Yes
chr5_f_c70045,1,3,Yes
chr5_f_c70265,3,0,No
chr5_f_c70355,3.3,2.5,Yes
chr5_f_c70430,4,0,No
chr5_f_c70557,21,0,No
chr5_f_c70610,1,0,No
chr5_f_c70628,3.7,5,Yes
chr5_f_c70637,1.3,0,No
chr5_f_c70655,1,0,No
chr5_f_c70676,1.3,0,No
chr5_f_c70735,11.3,0,No
chr5_f_c7074,2.7,0,No
chr5_f_c70742,1,0,No
chr5_f_c71032,1,0,No
chr5_f_c71141,1.7,0,No
chr5_f_c71236,1,0,No
chr5_f_c71293,1.3,0.5,No
chr5_f_c71356,2.7,0,No
chr5_f_c71384,4.3,0,No
chr5_f_c71408,1.7,0,No
chr5_f_c71409,1.3,0,No
chr5_f_c71457,27,0,No
chr5_f_c7152,7.3,0,No
chr5_f_c71523,1.3,0,No
chr5_f_c71590,1,0,No
chr5_f_c7163,9,0,No
chr5_f_c71664,1.3,0,No
chr5_f_c71732,1,0,No
chr5_f_c71849,2.3,0,No
chr5_f_c71858,2.3,0,No
chr5_f_c71901,4.7,0,No
chr5_f_c7213,4.7,0,No
chr5_f_c72197,7,0,No
chr5_f_c7221,19,0,No
chr5_f_c7241,9,0,No
chr5_f_c72700,9.7,0,No
chr5_f_c72783,1.3,0,No
chr5_f_c72806,1.3,0,No
chr5_f_c72834,6.7,0,No
chr5_f_c72838,4.3,0,No
chr5_f_c72839,4,0,No
chr5_f_c72840,1.3,0,No
chr5_f_c72841,22.3,0,No
chr5_f_c72842,4.3,0,No
chr5_f_c72843,2.7,0,No
chr5_f_c72844,136.3,1,Yes
chr5_f_c72848,32.7,0.5,No
chr5_f_c72850,14,0,No
chr5_f_c72852,93.7,0,No
chr5_f_c72853,52.7,0.5,No
chr5_f_c72854,7,0.5,No
chr5_f_c72856,1,0,No
chr5_f_c72857,3,0,No
chr5_f_c72860,11.3,0,No
chr5_f_c72861,53.3,1,Yes
chr5_f_c72862,96.7,2,Yes
chr5_f_c72864,35,0,No
chr5_f_c72866,112.7,1.5,Yes
chr5_f_c72868,19.7,0,No
chr5_f_c72869,4.7,0,No
chr5_f_c72870,18.3,0,No
chr5_f_c72871,15.3,0,No
chr5_f_c72874,1,0,No
chr5_f_c72878,4.7,0,No
chr5_f_c72880,22.3,0,No
chr5_f_c72881,5.7,0,No
chr5_f_c72882,125.3,1,Yes
chr5_f_c72885,8.7,0,No
chr5_f_c72886,54.7,0.5,No
chr5_f_c72888,7.3,0,No
chr5_f_c72891,54,3.5,Yes
chr5_f_c72892,135.3,1.5,Yes
chr5_f_c72893,86.7,1.5,Yes
chr5_f_c72895,9.7,0,No
chr5_f_c72897,14,0,No
chr5_f_c72900,18.3,0,No
chr5_f_c72901,91,2,Yes
chr5_f_c72903,1,0,No
chr5_f_c72904,23,0,No
chr5_f_c72906,29,0,No
chr5_f_c72908,88.3,0,No
chr5_f_c72909,11.7,0,No
chr5_f_c7308,1.3,0,No
chr5_f_c73168,2,0,No
chr5_f_c73257,1.3,0,No
chr5_f_c73329,3,0,No
chr5_f_c73413,1.3,0,No
chr5_f_c73416,2.7,0.5,No
chr5_f_c7358,6,0,No
chr5_f_c73692,1,0,No
chr5_f_c74085,6,0,No
chr5_f_c74229,2,0.5,No
chr5_f_c74232,2,0,No
chr5_f_c74248,1,0,No
chr5_f_c74608,3.3,0,No
chr5_f_c74827,2,0,No
chr5_f_c7495,2.3,0,No
chr5_f_c74982,1,0,No
chr5_f_c75047,2.7,0,No
chr5_f_c7508,1,2.5,Yes
chr5_f_c75120,1.3,0,No
chr5_f_c75145,3,0,No
chr5_f_c75398,4.3,0,No
chr5_f_c7542,1.3,0,No
chr5_f_c75494,2.7,0,No
chr5_f_c75624,1.3,1.5,Yes
chr5_f_c75670,2,0,No
chr5_f_c758,2,0,No
chr5_f_c75900,14,0,No
chr5_f_c76082,1,0,No
chr5_f_c76103,9.3,0,No
chr5_f_c76106,15,0,No
chr5_f_c76224,1.7,0,No
chr5_f_c76232,26.3,0,No
chr5_f_c76240,190.7,0,No
chr5_f_c7649,267.7,0,No
chr5_f_c7661,2.3,0,No
chr5_f_c76697,1,0,No
chr5_f_c76880,1.7,0,No
chr5_f_c77031,1.7,0,No
chr5_f_c77042,43.7,0.5,No
chr5_f_c77056,1.3,0,No
chr5_f_c77074,2.7,0,No
chr5_f_c7708,1,0,No
chr5_f_c77164,1.7,0,No
chr5_f_c77333,1,0,No
chr5_f_c7748,1,0,No
chr5_f_c7774,4,0,No
chr5_f_c77804,1.3,0,No
chr5_f_c77840,1.3,0,No
chr5_f_c77915,1,0,No
chr5_f_c78005,2,0,No
chr5_f_c78009,2.7,0,No
chr5_f_c7802,2,0,No
chr5_f_c7803,2.3,0,No
chr5_f_c78058,1,0,No
chr5_f_c78127,2,0,No
chr5_f_c78173,3.3,0,No
chr5_f_c78174,714.3,6.5,Yes
chr5_f_c78180,291,1.5,Yes
chr5_f_c78188,196,0,No
chr5_f_c78351,2.3,0,No
chr5_f_c78360,1.3,0,No
chr5_f_c78392,30,0,No
chr5_f_c78435,1.7,0,No
chr5_f_c78690,1,0,No
chr5_f_c79265,1.3,0,No
chr5_f_c79296,1,0,No
chr5_f_c79335,2,0,No
chr5_f_c79393,1,0,No
chr5_f_c79419,1,0,No
chr5_f_c79539,3.7,0.5,No
chr5_f_c79598,2.3,0,No
chr5_f_c7989,1,0,No
chr5_f_c79963,2,0,No
chr5_f_c79969,68,0,No
chr5_f_c80184,1.3,0,No
chr5_f_c8045,1,0,No
chr5_f_c80454,1,0,No
chr5_f_c80470,1.3,0,No
chr5_f_c80518,112,0,No
chr5_f_c80530,4.7,0,No
chr5_f_c80699,2.7,0,No
chr5_f_c80839,4.7,0.5,No
chr5_f_c80918,3,0,No
chr5_f_c80937,1,0,No
chr5_f_c81026,30,0,No
chr5_f_c81031,1,0,No
chr5_f_c81274,1.3,0,No
chr5_f_c81287,2,0,No
chr5_f_c81621,1.7,0,No
chr5_f_c81907,6,0,No
chr5_f_c81910,1,0,No
chr5_f_c82145,1,0,No
chr5_f_c82274,2,0,No
chr5_f_c8236,4,1.5,Yes
chr5_f_c82404,2,0,No
chr5_f_c82753,1.7,0,No
chr5_f_c82772,1,0,No
chr5_f_c82782,3,0,No
chr5_f_c82829,1,0,No
chr5_f_c82852,3.3,0,No
chr5_f_c8290,1.7,0,No
chr5_f_c82934,5.3,0,No
chr5_f_c8296,3.7,0,No
chr5_f_c83079,9,0,No
chr5_f_c83128,1,0,No
chr5_f_c83184,2,0,No
chr5_f_c83209,8,0,No
chr5_f_c83317,2.7,0,No
chr5_f_c83410,1.7,0,No
chr5_f_c8347,7,0,No
chr5_f_c83857,26.7,0,No
chr5_f_c83894,7,0,No
chr5_f_c83895,1.7,0,No
chr5_f_c83912,2.7,0,No
chr5_f_c83915,2,0,No
chr5_f_c83986,4.7,0,No
chr5_f_c84034,1.3,0.5,No
chr5_f_c84153,29.3,0,No
chr5_f_c84154,6,0,No
chr5_f_c84203,1,0,No
chr5_f_c84244,1,0,No
chr5_f_c84392,2.7,0,No
chr5_f_c84417,1288.7,5,Yes
chr5_f_c84559,1,0,No
chr5_f_c8456,2.3,0,No
chr5_f_c84567,1.3,0,No
chr5_f_c84926,4.3,0,No
chr5_f_c85033,20.3,0,No
chr5_f_c85095,2.3,0,No
chr5_f_c85211,1,0,No
chr5_f_c85310,508,0,No
chr5_f_c85340,2.7,0,No
chr5_f_c85486,1.3,0,No
chr5_f_c85674,1,0,No
chr5_f_c85692,1,0,No
chr5_f_c85801,1,0,No
chr5_f_c85845,23.7,48.5,Yes
chr5_f_c85863,1.7,0,No
chr5_f_c85895,1,0,No
chr5_f_c8602,5.3,0,No
chr5_f_c86112,3.3,0,No
chr5_f_c86124,2.7,0,No
chr5_f_c86259,2,0,No
chr5_f_c86437,1.3,0,No
chr5_f_c86739,2.7,0,No
chr5_f_c86765,2,0,No
chr5_f_c86810,5.7,0,No
chr5_f_c86917,2.3,0,No
chr5_f_c87044,1.7,0,No
chr5_f_c8705,1,0,No
chr5_f_c87052,1,0,No
chr5_f_c87071,2.7,0,No
chr5_f_c87137,3.7,0,No
chr5_f_c87349,6,0,No
chr5_f_c87372,1.7,0,No
chr5_f_c87404,1.7,0,No
chr5_f_c87787,5.7,0,No
chr5_f_c8787,1.3,0,No
chr5_f_c87933,1,0,No
chr5_f_c88004,1,0,No
chr5_f_c88052,4,0,No
chr5_f_c88209,2,0,No
chr5_f_c88219,9.3,0,No
chr5_f_c88290,2.3,0,No
chr5_f_c88467,2,0,No
chr5_f_c88516,1,0,No
chr5_f_c88588,3.7,0,No
chr5_f_c88655,1.3,0,No
chr5_f_c88656,3,0,No
chr5_f_c88670,3,0.5,No
chr5_f_c88773,1.3,0,No
chr5_f_c88887,2.3,0,No
chr5_f_c88896,1,0,No
chr5_f_c89043,17,0.5,No
chr5_f_c89199,1.7,0,No
chr5_f_c89269,3.3,0,No
chr5_f_c89283,1,0,No
chr5_f_c89308,3.7,0,No
chr5_f_c89384,3.3,0,No
chr5_f_c89410,2.3,0,No
chr5_f_c89504,12,0,No
chr5_f_c89508,1.7,0,No
chr5_f_c89560,2.3,0,No
chr5_f_c89609,4,1,Yes
chr5_f_c89628,2,0,No
chr5_f_c89722,1.3,0,No
chr5_f_c89733,1.3,0,No
chr5_f_c89744,2,0,No
chr5_f_c89855,1.3,0,No
chr5_f_c89883,1.3,0,No
chr5_f_c90013,4.3,0,No
chr5_f_c90045,1.7,1,Yes
chr5_f_c90223,1.3,0,No
chr5_f_c90336,3.3,0,No
chr5_f_c90475,1,0,No
chr5_f_c90481,1.3,0,No
chr5_f_c90499,1,0,No
chr5_f_c90501,1,0,No
chr5_f_c90721,7.7,0,No
chr5_f_c90761,8.3,0,No
chr5_f_c90841,1.7,0,No
chr5_f_c90897,1.7,0,No
chr5_f_c9103,3.3,0,No
chr5_f_c91033,17.7,0,No
chr5_f_c91045,3.3,0,No
chr5_f_c9111,1.3,0,No
chr5_f_c9117,5,0,No
chr5_f_c91188,1,0,No
chr5_f_c913,10.7,13.5,Yes
chr5_f_c91323,1.3,0.5,No
chr5_f_c91433,27,0,No
chr5_f_c9146,2.3,0,No
chr5_f_c91463,1,0,No
chr5_f_c9166,57.3,0,No
chr5_f_c9168,8.3,0,No
chr5_f_c91685,3,0,No
chr5_f_c91712,3,0,No
chr5_f_c91749,4,0,No
chr5_f_c91772,1,0,No
chr5_f_c92012,1,0,No
chr5_f_c92064,1,0,No
chr5_f_c92089,1,0,No
chr5_f_c92137,1,0,No
chr5_f_c92138,1,0,No
chr5_f_c92140,1,1.5,Yes
chr5_f_c92158,1,0,No
chr5_f_c9221,1.7,0,No
chr5_f_c92224,17.7,8,Yes
chr5_f_c92263,2.3,0,No
chr5_f_c92264,5.3,0,No
chr5_f_c92363,2.3,0,No
chr5_f_c92395,21,0,No
chr5_f_c9242,1.3,0,No
chr5_f_c92502,2.3,0,No
chr5_f_c92622,1.3,0,No
chr5_f_c9264,1,0.5,No
chr5_f_c92673,4.3,0,No
chr5_f_c92794,2,0,No
chr5_f_c92848,1.7,0,No
chr5_f_c9285,2.3,0,No
chr5_f_c92893,1,0,No
chr5_f_c93022,1.3,0,No
chr5_f_c93031,1,0,No
chr5_f_c93091,2,0,No
chr5_f_c93241,12.3,0,No
chr5_f_c93293,26,0,No
chr5_f_c93303,3.7,0,No
chr5_f_c93324,5.3,0,No
chr5_f_c93404,2,0,No
chr5_f_c93554,4,0,No
chr5_f_c9359,1,0,No
chr5_f_c93714,1,0,No
